date,supply,demand,imports,exports,stocks,days_cover,price,gdp_index,weather_index,refinery_runs,is_forecast
2019-03-01,1973.8953088677174,2024.9430168931578,387.169349312399,330.9660196445602,37774.77819799616,578.2968282902883,8326.781169552743,103.48129580343391,55.85276215701614,93.56205965568243,False
2019-04-01,1965.0803171908626,2051.77202959973,411.03160318354134,309.63701756628893,37688.08648558729,551.0566370222866,9068.79680848446,103.70491546455452,57.27412926218932,93.59761095812988,False
2019-05-01,2023.2701061255596,2047.3924378050444,351.01857967354044,358.5231238340134,37663.96415390781,570.2780117830644,7635.671427952442,104.17236164622135,48.142954081945426,91.71644037777169,False
2019-06-01,2010.597002592696,2032.0939850937846,412.96461537823143,295.5045029954769,37642.46717140672,555.7193827775066,9312.858220159955,104.18784392958985,45.53204538948665,95.56676351824814,False
2019-07-01,1974.0647104161376,1973.3297992933954,439.98482557046447,378.6411864507247,37643.20208252947,591.3554160973335,7262.8327711880565,104.32073117201945,40.83818972798595,93.30320895150676,False
2019-08-01,1946.3147285581028,1962.1329355551056,319.4359393915028,398.43759200537966,37627.38387553246,594.480057393006,7914.630676373675,104.81324929099993,38.34109725167424,90.91815855181667,False
2019-09-01,1954.5971718294427,2016.4567561286963,428.3487305574177,288.3112640502047,37565.52429123321,558.88415425313,8682.010700483905,104.66890158759168,37.77381034532123,94.47863410435349,False
2019-10-01,2053.3879046880293,2013.3650065642234,345.523693668685,389.9035638537165,37605.547189357014,579.0167004339861,8239.64155593302,104.82149697521979,47.18736802775208,92.07599433590042,False
2019-11-01,1867.1851927744997,1942.2171321165724,351.8477868727635,351.7720042711285,37530.51525001494,579.7062742791574,7342.747736747001,104.98803879903666,47.35025766631137,95.77375606128197,False
2019-12-01,1829.4498624621183,1748.421624030501,381.36692930072905,387.8378690168179,37611.54348844656,666.8630907538485,5266.280087528973,106.16055035009605,54.76611197303431,94.18068856048617,False
2020-01-01,1846.694875466426,1811.815773364783,461.1599425298442,351.54745704431826,37646.4225905482,644.1268022187749,5837.184942055351,106.74129156065486,61.7576266028207,93.46412522449404,False
2020-02-01,1888.5358871801668,1902.612537814461,312.1118682463699,311.07445144955335,37632.34593991391,573.5997269896728,7929.374802918167,106.6919974149641,62.88998004719036,96.31885420393736,False
2020-03-01,1978.2802113949085,1958.573124885119,356.8494334505083,281.9400211006353,37652.0530264237,595.9510160681891,7136.838689290759,107.25039984512495,59.19556873623347,91.87066060672919,False
2020-04-01,2003.1090887516093,2003.692769318016,382.9001093080394,300.7243346033905,37651.469345857295,563.7311755934392,8247.630130025878,107.04794761668256,51.53913907850047,93.82962554639,False
2020-05-01,2040.608694776328,2065.634478281937,406.2473277167309,324.3753092538917,37626.443562351684,564.6786799390838,8386.140844195585,107.47149993990621,49.44147838162871,93.05629405091489,False
2020-06-01,1978.971572178121,1987.0768531898107,376.9534642561182,384.77266714075904,37618.338281339995,567.9448918286996,8105.066697765282,107.0221394039555,44.91863925947099,91.94512408768385,False
2020-07-01,2010.3048962118476,1921.296125217474,397.74726672857093,368.53422043297564,37707.34705233437,608.4058273370291,6940.968147198202,107.57593901235964,39.70804632056781,91.1212079195327,False
2020-08-01,1936.6428339490392,1913.7977914664168,341.66069390070834,355.6160821832863,37730.19209481699,611.159632514317,6991.998906779934,107.75619541459504,42.90602322913271,94.64737144804046,False
2020-09-01,1986.4570217682065,1961.4323022549097,410.90272950398673,400.8085321439719,37755.21681433029,577.4639803411923,7407.973353457996,107.442616529616,42.30565778755421,92.84757421270385,False
2020-10-01,1984.684127091118,1986.082571173332,421.6977134180122,272.5016815817427,37753.818370248075,589.2848497161241,7507.5760351947765,107.86958435731835,46.31042470930983,91.93351340839952,False
2020-11-01,1866.5179688529004,1930.1606434401808,339.0874287004161,298.3387234777923,37690.17569566079,585.808893530507,7393.694791024636,108.47982334262656,50.53299271194813,92.25655502046783,False
2020-12-01,1852.9597253042762,1757.8692301386811,351.1276581754524,299.5358255327593,37785.26619082639,666.3426561162397,5420.904032063255,108.89913226644168,52.94705860475632,96.83007356038144,False
2021-01-01,1836.3801150429647,1850.2543815009444,396.5395755977624,346.5448827526931,37771.391924368414,632.8390092531843,6438.32180027365,109.22933282123219,57.26816080839714,92.6889718335987,False
2021-02-01,1809.7566647419583,1879.9806320280936,394.1044040890941,279.34922532171686,37701.16795708228,561.5125415731032,8060.8108287746,108.92223208140254,58.246650784157175,91.75034583393574,False
2021-03-01,1887.0981331207126,1975.1026544790786,401.63930436645126,321.27136317950664,37613.163435723916,590.3531463861907,7426.742036433874,109.52330268811743,61.01727998532395,92.86773811920003,False
2021-04-01,1935.3302203135725,2030.410907002619,334.5265970288091,396.9403583315682,37518.08274903487,554.3422164396372,9130.329873012042,108.84744413548803,54.82470319260418,95.14721448781711,False
2021-05-01,1955.5486229433748,2049.611766156211,366.30317499084464,382.70349485104265,37424.01960582203,566.0313952803795,8725.62807550576,108.85880810102722,50.58538239863833,93.27334736508074,False
2021-06-01,1988.93495368806,1978.9799680634862,362.5687949032092,404.0047449989162,37433.974591446604,567.4737773330363,8147.472843234948,109.95787610578434,45.5849202256725,92.99594706224647,False
2021-07-01,2027.426937183501,1958.553387041214,433.50409502969984,322.0483404395642,37502.84814158889,593.5954057119563,7705.212259295262,109.61691944975071,42.10404289498585,92.93374844712726,False
2021-08-01,1971.4512564234963,1933.6459886188384,377.8018454597361,304.0921026356925,37540.65340939355,601.8476300940943,7265.133121676998,109.10666604316278,43.558873466968464,92.1689154276126,False
2021-09-01,1938.005126062402,2038.4442575703702,362.0516664586456,354.4982196435663,37440.21427788558,551.0115982643163,8953.24488701023,108.96254006616242,43.521737180748644,92.80645654021112,False
2021-10-01,1986.4889258600974,2037.2633197981586,346.60400906452116,308.2738184818969,37389.43988394752,568.936094386271,8105.098624223415,109.37472334710532,46.27645131335718,95.42657540911424,False
2021-11-01,1904.5339377831303,2000.1003362791448,381.4685069879986,340.62716754974525,37293.873485451506,559.3800392258906,8711.718677425399,109.59022470138451,51.0430885654391,92.70019053674014,False
2021-12-01,1859.145363279272,1735.0314056612222,427.29105935818677,338.87051562488205,37417.987443069556,668.5513627882115,5537.136716108459,110.26921244717916,58.57472175930353,92.0230725327199,False
2022-01-01,1910.5573115364816,1891.5640187777917,321.7581167648292,364.85594613760935,37436.98073582825,613.5379988674911,6647.394228043595,110.54192443716153,55.53434398610866,88.27601937825322,False
2022-02-01,1895.630352162147,1914.237186304817,385.88497961008375,399.9113244659851,37418.373901685576,547.3274037005158,9246.016278770114,110.33923585174968,62.87641517179155,93.8334153810461,False
2022-03-01,1945.5156979944989,2015.6298599630952,401.04449847106565,397.9406067414441,37348.25973971698,574.409059385747,7706.754254245208,110.99023369444004,57.561377708556144,95.04403593040742,False
2022-04-01,2001.248507437173,2103.1199868871004,458.0274821143069,380.5091162002765,37246.38826026706,531.3019013536651,9264.695254109078,110.99681086450029,55.729615429060544,92.31689825812646,False
2022-05-01,2060.084245598306,2085.545284712955,407.6575751815768,336.2994307565549,37220.92722115241,553.2599806455581,9041.195479210008,111.53873816889086,49.15029370110174,94.13421076501632,False
2022-06-01,2024.0410493506506,2072.659045184756,433.5711849764994,369.8825819254841,37172.3092253183,538.0379755900196,9362.477095896023,112.39859428073933,44.83485180870593,91.62833408789021,False
2022-07-01,2011.6412805021616,2004.2763002699885,383.1807170567557,329.5849280841711,37179.67420555047,575.0553954146973,7795.846675621304,112.87714457872215,40.81320744146699,93.49704846606501,False
2022-08-01,2031.0075302283108,2015.1809018562185,327.95660355592224,308.9606258573157,37195.50083392257,572.1871047852305,8269.284676812413,113.70868890190032,32.9839554470273,93.4762367774769,False
2022-09-01,2017.2095787659027,2077.9136284055576,326.692771397992,285.3285284945595,37134.79678428291,536.1358086781138,9791.980808070572,113.42971429794144,39.54180648402559,89.82048818622596,False
2022-10-01,1997.673674631152,2061.804284713529,353.7610451943202,322.1039755161265,37070.66617420053,557.3713566900882,8709.581523010262,113.50201105865749,43.99406873917082,94.96946801848473,False
2022-11-01,1965.7202722041554,2054.4603907194783,386.65832339240757,363.82900634277536,36981.92605568521,540.0239336237681,9914.363191918987,113.84535400430123,48.02119266650147,94.99113514890762,False
2022-12-01,1891.281723584243,1802.7785548321442,370.3632994476955,370.9843530041862,37070.42922443731,637.4511738434543,5993.05619944322,113.58470385572947,51.840962697080734,91.91497975588241,False
2023-01-01,1895.1297896132332,1985.850276487028,363.4365186631376,346.1038076116583,36979.70873756351,577.2695879632984,7772.625692100746,114.43804561154866,60.06984552498873,90.96932485597964,False
2023-02-01,1932.1360810713275,2002.6756120156144,451.1171889861583,367.03191831480564,36909.16920661922,516.0380101424436,10763.236201264983,115.25653811551287,58.04410379667361,92.75979826000604,False
2023-03-01,1968.5124539946441,2108.2527737578052,289.17022125188527,322.6418143333969,36769.428886856054,540.6620637148908,8966.12004179679,115.73868185302653,58.693263071616634,92.94941501300633,False
2023-04-01,2127.033735823501,2066.607262102783,340.99255733452304,409.10697553260235,36829.855360576774,534.6423004887085,9856.691871650797,116.2817936645759,57.019893635189824,94.7332462145972,False
2023-05-01,2063.4388176308908,2189.5381035244654,473.59658393278187,350.4576612191919,36703.7560746832,519.6604875172776,9565.980918734496,116.4970544021178,47.40068619113721,93.32991153055306,False
2023-06-01,2045.8248255102371,2104.568405912457,393.28715361640565,332.25138472676963,36645.012494280985,522.3638118580399,9704.01017291112,116.2877568326508,44.27571891762812,93.06198889655303,False
2023-07-01,2059.7373151806496,2008.3579832284302,355.5491883900095,370.4379630652414,36696.39182623321,566.4269797083483,8302.38056788468,116.28221273001537,43.442409707281236,94.52440092217351,False
2023-08-01,2077.632037944162,2024.9108615604528,338.12230920284196,338.74911672157987,36749.11300261692,562.6037791131249,8361.426354841597,116.44173167218422,39.471279814887026,93.9324275360117,False
2023-09-01,2057.884191975954,2107.222218342801,412.42440445999557,357.7787360292764,36699.774976250075,522.4855925035589,10711.388865059916,116.8222904475311,40.93822886141889,93.33207047907925,False
2023-10-01,2020.485204795133,2073.782748911143,408.33488388740216,402.29690232232906,36646.47743213407,547.8109030430713,8712.213964573832,117.03812810725651,41.27584606619614,92.32024262145859,False
2023-11-01,1981.6519621495577,2053.7638740918505,412.6318139283384,313.62157978817123,36574.36552019177,534.2537082511178,9587.50949636112,117.44394826271606,53.276453669799764,91.89796629275456,False
2023-12-01,1909.419750092519,1795.232717332045,331.43756622075296,334.2186180174462,36688.55255295225,633.5363199216679,6304.754974516078,117.11689146564301,55.00144234136267,91.14224069602432,False
2024-01-01,1930.5847137056996,1907.2498777339208,386.57987611853383,338.12771200995985,36711.88738892403,596.7065576162622,7309.264996093376,117.05096850753591,56.26199259005679,91.43134811592084,False
2024-02-01,1863.5115385278089,1947.0831034890014,372.88435431000045,346.982835772981,36628.31582396283,545.5448496222455,9558.338955549534,117.40715206506884,61.70388945924131,92.23985056498711,False
2024-03-01,1985.6088763571142,2033.8926847378132,398.45054847180853,418.6552475874097,36580.03201558213,557.5421953146099,8489.292762607816,118.12827925624416,57.559892352868275,94.97709965350181,False
2024-04-01,1945.1251578834897,2095.5398460654437,319.0742144275527,380.5275026062416,36429.61732740018,521.5307749332457,9931.264943159993,117.65893435379297,54.40480891210007,92.85489958687012,False
2024-05-01,2014.7758418970277,2113.521793689256,404.29207662540676,396.10534833034177,36330.87137560795,532.8816650988537,9278.170238028826,118.09334478528213,48.170823883175146,93.07245063303121,False
2024-06-01,2083.0015708697056,2089.682881907738,440.5582306612192,246.73049677411927,36324.19006456992,521.4789819890051,10495.848768349293,118.71266142520771,46.025350908507136,90.20624088802307,False
2024-07-01,2025.9470986859258,2034.8945474608395,328.5745017694137,365.1804007119102,36315.24261579501,553.233838330539,8939.98442350794,118.96695570766171,42.43131561884378,94.61483972769388,False
2024-08-01,2018.656660154912,1971.9718960312778,415.14326176622296,356.7860029508466,36361.92737991864,571.6205951241401,8265.748402027171,119.28948313925507,39.08633187409754,92.41356691637584,False
2024-09-01,1973.5163455276888,2064.2477858090597,445.99152207817536,367.00946297803506,36271.19593963727,527.1343322587772,9982.885790060345,119.38840951135587,41.6586500066261,94.17450455883053,False
2024-10-01,1974.1041561314942,2048.2990036617016,415.66294343613913,346.97133236949537,36197.001092107064,547.8238440039036,8657.320580549618,119.65645836827767,48.561244842570424,94.13030584897348,False
2024-11-01,1920.7980426287484,2012.230353201139,379.66930194641975,320.5862533749975,36105.568781534676,538.2917824109419,9622.31045169806,119.76887641024602,50.838579131421696,92.07669622339256,False
2024-12-01,1842.5053115180867,1754.4319864958525,386.5912739988148,373.78659521318593,36193.64210655691,639.5248798126701,6184.692867426576,119.35265829576286,54.53936784889019,92.92076097090096,False
2025-01-01,1856.6277334444437,1885.9231246345578,361.12049570244426,338.6850423610938,36164.346715366795,594.4541076633807,7833.642060102654,120.26944625415199,61.720554560170626,90.42425898642723,False
2025-02-01,1934.018775370035,1954.4701079918896,390.1395330443007,346.04410161975574,36143.895382744944,517.8022762172928,10477.999692845688,120.70808915431704,58.69171022278612,91.77550172759909,False
2025-03-01,2035.0565383718783,2025.056921815563,341.48344206158185,323.13918314844926,36153.89499930126,553.4514772915682,8566.929300687832,120.75190468506966,58.532948155279875,95.47910728724172,False
2025-04-01,2007.5472501224983,2098.652835483764,383.77630731074436,338.32185021206504,36062.789413939994,515.5134113302798,10281.765089641018,121.66608078175443,52.118688509225855,91.97387450553538,False
2025-05-01,2073.2167263115516,2073.9845996096833,349.2193362721594,366.6232843197218,36062.021540641865,539.0216822103148,10076.853955743067,121.82843809389581,47.719181066386206,94.11204763410062,False
2025-06-01,2013.9272351503132,2057.4493849896407,325.6694741952921,377.72188194621293,36018.499390802535,525.1915257830348,9510.248771199309,122.42630389361892,43.43844836262042,93.33316285278316,False
2025-07-01,2046.0053551829499,2032.315501747622,439.67840593718296,344.8156179544817,36032.18924423787,549.6183371188424,8505.957895721027,121.92516431593636,42.192569789278956,91.8687787200209,False
2025-08-01,1995.8511729165332,2040.4048985465547,310.1147874598954,349.41617782743964,35987.63551860784,546.76241067228,9186.285669113677,121.93526457190873,42.08857319661335,95.21576806298744,False
2025-09-01,2049.6633509151375,2043.3883215015262,450.79393323241015,338.32813947902827,35993.91054802146,528.444498325786,10408.092802223127,122.74268165562503,40.729467534188565,93.02989280513764,False
2025-10-01,2027.1475038122005,2158.116060704687,297.5675995270191,380.4886319903703,35862.94199112897,515.1489403039702,10454.779234394127,123.7424920392856,46.96427980579306,94.52765923531759,False
2025-11-01,1931.2213062791059,2050.2513779781016,418.00490252944974,329.3095374971047,35743.91191942998,523.0175036586917,9612.69825136392,124.94816122408126,50.343209327996824,96.17715588907973,False
2025-12-01,1928.0858752315046,1873.445870192781,389.0985768688459,334.7450515207422,35798.5519244687,592.3603811111627,8129.039361658674,125.94804263373148,56.8544655153186,89.91784801381675,False
2026-01-01,2004.773403895211,1947.826240916378,319.28782212540426,350.1579483498344,35855.49908744753,570.6466256394335,7966.032294120424,127.13921082144184,57.34165680764415,92.52159757996009,False
2026-02-01,1940.0105070117474,1990.7979064452893,362.2135082475099,329.47226095030373,35804.711688013995,503.5829724446936,11313.057547941837,127.10804997929243,60.53506431261386,94.19242611599107,False
2026-03-01,2023.2407446614197,2120.715460297312,342.4072529331224,357.30107085222926,35707.2369723781,521.9579744981615,10703.18430518449,126.7205123267047,58.08474009495073,93.06048155415998,False
2026-04-01,2069.104561940621,2134.0763374712437,344.9929535230781,409.4802614607702,35642.26519684748,501.0448488325609,11119.05680059192,125.83804832530905,54.812254810297134,95.13625230255424,False
2026-05-01,2096.6700998895594,2191.754816900909,415.9560162009274,345.71782068424267,35547.18047983613,502.77639924755357,11257.951562502849,126.19669616870814,54.47272885848678,94.40047346876769,False
2026-06-01,2135.3623281708287,2151.5172937847888,336.3440456044483,402.88177227433806,35531.02551422217,495.43211597967644,12011.01883439955,126.3857840261524,45.15031111200832,93.62695277793237,True
2026-07-01,2119.2133777617555,2127.913050609264,307.3998428360403,382.15982354931197,35522.325841374666,517.4986359368967,9798.097825195511,127.4534885541394,43.92108846281249,93.76130946244594,True
2026-08-01,2016.8603108266973,2088.266670802585,425.02088285946974,353.3588109187695,35450.91948139878,526.2634888967466,10248.848305664693,127.65170327156727,42.19283493894343,91.7524443892601,True
2026-09-01,2101.6717602243716,2116.9439315025547,396.951215514773,373.2011578648783,35435.64731012059,502.17174082124944,11539.291484741874,128.78144266146472,38.59832386868003,90.84377536166434,True
2026-10-01,2060.7321215299276,2161.1076648666412,381.95298949355606,402.23058931926994,35335.27176678388,506.8666603604386,11340.89459429596,128.30214988778988,46.318686681212476,90.59287119368923,True
2026-11-01,2057.3724136334176,2089.780801567656,370.8995135875077,313.87900110200724,35302.863378849645,506.79281796971844,10629.914570700494,129.5097645770008,52.714065831879736,93.44287844680926,True
2026-12-01,1961.1698802006022,1838.4695933076232,408.8268270004376,373.8559447516898,35425.56366574262,597.3405693712039,7455.023356364481,129.79317095622665,52.39418910617968,90.62529493368923,True
2027-01-01,2018.6818413087808,1962.1979751366152,396.2756234506508,394.5638121092887,35482.04753191479,560.5670209769615,8383.186654388133,130.8154671319412,57.35137405512335,94.66282838993098,True
2027-02-01,1955.6436226404,2104.859973972682,377.4554054726625,318.21249252560267,35332.83118058251,470.0166687046091,12358.389039493642,131.6496161664865,66.91050762217539,90.94834408889429,True
2027-03-01,2012.6411406791256,2140.953627861671,359.0148619919933,398.5588213490674,35204.518693399965,509.74484701259087,10277.784020002933,131.52749816528612,58.625196923116526,90.52945116996251,True
2027-04-01,2102.4658492654657,2236.321193496651,423.63860248150036,372.28064379653637,35070.66334916878,470.4690469037667,12946.384554571601,132.32476061626684,53.72443180501261,90.27950376126256,True
2027-05-01,2145.94195157865,2205.1052770799556,438.2574928003904,315.6591834911206,35011.500023667475,492.2016703760024,11596.387630605454,132.3404123234174,49.61072110345169,95.53275551766887,True
