date,supply,demand,imports,exports,stocks,days_cover,price,gdp_index,weather_index,refinery_runs,is_forecast
2019-08-01,106.66931608663198,101.10368409283706,18.532007374188012,20.1079199376582,3176.841903222,31.421623571154036,4.416075451393889,99.88290746649135,39.08500692589006,91.30199003093723,False
2019-09-01,107.04622245532751,92.37584738307481,19.748749887588993,15.769568854184827,3616.953155389581,39.15474940533301,3.7924695241731214,100.49640208571635,44.33739239439741,91.75509061199769,False
2019-10-01,108.00911722196558,95.07908889945496,19.39840920685634,18.50884241152013,4017.78403338741,42.257283698165956,3.5259508947460296,100.39309419664137,44.52859744047653,91.00121934995232,False
2019-11-01,104.49119787031474,114.83458850161199,21.09310087117828,19.649601341988497,3707.4823144484926,32.285414724122504,4.079323478668681,101.30657957246589,53.263063162825546,93.19340194898774,False
2019-12-01,107.59998122069125,138.66338032539346,20.647085231498565,16.966455709113884,2744.516942202724,19.792658564664457,5.355874726472328,101.3882729268093,57.10199962416139,95.70217370891247,False
2020-01-01,107.77526266763634,139.53940612666565,20.58330969784411,20.06065141990493,1759.8284949728145,12.611695461677295,5.970992013120809,101.25262077188364,55.126621419126,94.96648451848331,False
2020-02-01,106.18247285185616,132.68613748985942,24.349148354620763,19.306828528979686,991.22222047072,7.47042787756539,5.863588681184535,101.28989894213835,58.24816314129824,96.27624195296809,False
2020-03-01,107.37747430978999,117.56145541951794,21.928300401046805,19.31463745242552,675.5188060691535,5.746090873565365,6.181298557438817,101.45650094147092,62.258090488581004,92.37992193909349,False
2020-04-01,106.4728564214681,94.9793212337242,21.700611067954533,21.18483692892951,1020.3248617014701,10.742600057023617,6.049702735759518,101.80722588997375,51.10224217677305,91.05276751660321,False
2020-05-01,104.98537098879513,84.23074858944632,23.082382033945734,21.352253413375763,1663.7181560812828,19.751909889706692,5.131500143468269,102.76795779745184,48.25285183811948,90.61501159067008,False
2020-06-01,104.05090586744052,87.13268575920702,24.67354481613408,16.19207899028777,2171.2647593282877,24.919061548597536,4.7262357071665475,103.02363143917106,44.7597811411634,92.26859724803182,False
2020-07-01,107.69691352552124,100.42509860028576,23.70835016331648,17.357078674084555,2396.6910220105874,23.865458490112626,4.902865467826716,103.51640304444784,41.61341826280982,90.74994571471603,False
2020-08-01,108.95706149793205,100.13600931522102,18.605504325189756,19.83976128001607,2670.1436396746294,26.665169282602502,4.394541410558856,104.09701838167611,43.311098312019325,94.12533397186802,False
2020-09-01,104.82256506918095,87.82741331195753,21.898509426939185,18.093761279242056,3179.9981923913324,36.20735340452503,3.906394708421436,104.48109475349203,39.64585371618388,88.92924559372524,False
2020-10-01,106.68451364732066,96.51256314459211,22.409581415703816,22.859489350115023,3495.3286579759174,36.21630743283986,4.138814263794952,105.48523316696983,45.718347600042605,91.7450373868114,False
2020-11-01,104.16120646846466,113.52891329356879,22.804482263932456,21.020186926419086,3214.2974532227936,28.312588925352443,4.52846166444128,105.54838526705763,52.056737447857444,94.08495118166225,False
2020-12-01,105.3979022397718,133.4451270110827,20.50650965659581,17.013029403021335,2344.8334853121564,17.57151825497095,5.328248314861257,105.48903995484848,54.81723245443325,92.8583881110459,False
2021-01-01,105.41540962682524,138.43280098332937,20.949742670948453,17.147477964023956,1321.2943532605286,9.544662420141627,5.883753103297831,105.179362644305,57.09300236468856,96.06103915665209,False
2021-02-01,104.45401901059296,131.25249890495232,18.956812360710185,16.08787630246108,570.9369162184666,4.349912732952351,5.984700361192643,105.26814539537031,59.05009500522094,95.97640395282228,False
2021-03-01,106.26637951839861,116.09375534787445,20.03342125704376,19.492530495927348,266.2882655047156,2.2937346173942252,6.607411227509998,104.58652878308044,55.93845151088852,93.91597164159043,False
2021-04-01,108.10101807433117,95.26047758989864,18.373868294538532,17.461032594534515,651.5044800376909,6.839189730314515,6.408081104000052,105.04890617326885,54.49800952770444,91.90487452210802,False
2021-05-01,107.53554050298642,84.03925288918332,23.449933422442932,17.314212684907403,1379.8893960655873,16.41958190519793,5.427567004246795,104.95876028068581,51.63938537494779,91.09440852816898,False
2021-06-01,105.94170733859745,88.97311500758187,19.719500442568677,16.088090536338385,1888.9471659960545,21.230538751341765,5.1126275576086675,105.4330373250857,43.50113115670911,91.58735333221402,False
2021-07-01,109.23953064052817,101.72300411955125,18.860019311945173,20.570606808953865,2121.959488146339,20.860173237240215,4.805779694354531,105.78751196360017,42.41979268007624,93.82788341898545,False
2021-08-01,107.46771310173429,99.86846698915173,21.414302277527675,17.166331158139222,2357.5361176363986,23.60641140003168,4.754471470955401,105.48418830979813,35.946879859773105,92.00135049766092,False
2021-09-01,110.21822655490273,89.28153992001093,21.022105077741127,16.835873088817205,2985.636716683153,33.44069467616758,4.101336248375582,106.5740429114536,37.85689592003376,90.87886019882203,False
2021-10-01,105.3786288296456,97.87322773134076,19.372585646258297,14.796131561558903,3218.304150730603,32.8823747344346,4.125316821791701,106.45263601206973,47.948759220392475,93.31284054104341,False
2021-11-01,112.59189548057462,118.26742783110807,21.5834161656355,19.561891168436325,3048.0381802146,25.77242302561407,4.5417835822629895,106.29750401045008,50.15551759105273,94.4546133776431,False
2021-12-01,107.61982452924983,140.73344038044482,19.497523415029214,19.199305674361707,2021.5160888275554,14.364148871531809,5.604884352182131,106.32803314543935,56.2887714609866,96.70446691014533,False
2022-01-01,106.19603654863712,146.91051533821076,21.86073496441277,20.240970659858856,759.3672463507728,5.168910098794438,6.375752538492935,106.73590814466071,55.90441471953043,93.80510488272213,False
2022-02-01,106.59290210707398,134.54435459124144,20.743827914400015,21.70585731240742,0.0,0.0,6.9392656057071544,106.48328953740128,58.04489756755459,96.4086459462086,False
2022-03-01,110.04988027759984,118.85149447585573,21.252191677666964,19.150838215962757,0.0,0.0,7.19629137749787,107.03220366212672,60.71984762786697,93.30563479663535,False
2022-04-01,110.20859234891584,98.93065893644066,20.00739824044229,18.003755926155687,338.33800237425567,3.4199509637515453,6.439260332119214,107.29868148493298,54.4169295188438,90.61772794944922,False
2022-05-01,110.25449296044502,86.90142651719314,19.407549343090682,15.384132751821692,1062.2830621150638,12.224000280419963,5.749650857721633,107.427993865576,50.72659104366471,92.38091220858885,False
2022-06-01,110.11009447639556,93.65865322704323,21.330541592877797,18.943924718755476,1555.8262995956338,16.61166636492271,5.3417711637970395,107.18630219151706,44.57090272110888,92.11807747930634,False
2022-07-01,107.45697214407666,104.43442201798426,17.531973083208502,19.453267170176247,1649.525353504498,15.794843516445559,5.019013418731469,107.43775050540481,43.407965375569894,90.77131205584074,False
2022-08-01,109.22220475643833,103.32505130696262,23.680259406168293,19.254609760755034,1832.337110438245,17.733715950400615,4.99859938161957,107.53002166417625,38.86967373845947,92.04405754715008,False
2022-09-01,105.8310066895342,95.04931285244567,19.852162934419574,14.669544616398209,2155.787925550901,22.68073130520724,4.9574475208535995,106.86563633409405,36.96635550038219,92.57710722071195,False
2022-10-01,108.30921679871554,98.1813895675109,25.11948933371854,21.289751582533302,2469.7505697182446,25.154976728252652,4.615896228182473,107.20473063066012,43.50749601640838,89.3491239316465,False
2022-11-01,110.94744611745973,122.3796167540533,22.197337803836504,20.01202292965659,2126.7854506204376,17.378592179240478,5.235538427749541,107.00962770957356,51.60023018238051,94.38322776861686,False
2022-12-01,106.87946489991482,144.53172563892568,20.606606764823844,17.909025406703037,959.5653677111009,6.639133127824969,5.76130952791704,107.07953334144746,55.946429780502356,94.80840233613489,False
2023-01-01,113.91614113364334,152.34954664609364,19.54597927036454,18.128969786590936,0.0,0.0,6.789814114407561,106.90818281630699,58.34457582662785,96.28413759001239,False
2023-02-01,112.16586389462701,137.2442034845411,21.879957989237607,14.725883901675195,0.0,0.0,6.632927833605776,106.96217574907259,62.32293968784453,91.39216981878066,False
2023-03-01,108.25921544188381,121.63686469124316,21.762572159997156,19.392093346180232,0.0,0.0,6.762682391313331,106.96961188582425,57.136369033972315,95.9624035515094,False
2023-04-01,111.34833511299924,100.03719060627938,21.696755844711067,18.00553269469447,339.3343352015959,3.392081816223013,6.446438532577479,107.01064383046554,52.16073706654678,91.0887937197296,False
2023-05-01,111.07927464580946,89.18387892762574,22.54638676733795,16.368740755334766,1018.0916024652911,11.41564613142124,5.338067884724583,107.01939404644023,51.19265487441674,90.35218529750854,False
2023-06-01,109.93040693044368,95.46261216920935,21.05117695222148,22.826403344534576,1452.1254453023207,15.211457263796635,5.648406362397277,106.93214454330717,43.12215314168654,91.25840507617964,False
2023-07-01,111.1013502513531,105.89967543968625,23.18167995084687,21.933338010668088,1613.3773644639928,15.234960426133416,5.134245792181379,107.56576255873111,41.52704505277148,93.22082252290777,False
2023-08-01,109.6564868118352,105.41805956997716,19.204322136624796,20.22566188667635,1744.7686089615918,16.55094597717769,5.244605769266647,107.9595960399213,37.06200425789839,92.18354819655741,False
2023-09-01,110.0140120387275,95.3132013315135,20.376848151953265,18.67609832669033,2185.792930178012,22.932740686943237,4.7591113823120725,108.39257668776514,38.585622911513795,93.94971652594676,False
2023-10-01,110.89151271139276,102.03072601861652,22.08859229320687,16.138147241353263,2460.4773176540753,24.11506233137199,4.965072587937668,109.16391341883198,44.1068326463013,91.65452564237778,False
2023-11-01,110.71611553659868,119.49494956546998,19.17753532868879,18.680066360240147,2197.1122967879364,18.386654036655855,5.194138151627375,109.13156606739398,54.949464400726534,96.0321212484377,False
2023-12-01,110.41585080790671,143.27686714192714,20.890269678035608,19.697316872950058,1178.420790433303,8.224780552089985,6.203427427587647,109.52391263929661,56.3716299059716,94.81750772324234,False
2024-01-01,110.3751572216106,149.87703211464057,23.992784435406747,18.494693615624062,0.0,0.0,6.767443814267307,109.48988964019154,58.32528241133274,95.52122754212414,False
2024-02-01,111.33071351403264,137.40822209714955,21.019865134533305,18.646650329332445,0.0,0.0,6.706287941265673,109.32070727782622,59.13624274362703,92.34506940063524,False
2024-03-01,110.96945228107843,122.66190676680958,19.823399866492863,19.108328750278027,0.0,0.0,6.496255380176641,110.09544844963281,58.83214017352599,92.35725113513557,False
2024-04-01,107.6497634583398,98.08354961003857,23.1491035315151,16.341236080617797,286.98641544903694,2.925938310654947,6.3185560953986215,109.92015769781167,54.79334088714485,92.44997717933441,False
2024-05-01,108.30028037865276,86.3241225845114,18.437169272122382,20.42695346998978,968.2473070674191,11.216416432376755,5.734062453338547,111.2113696840008,50.897086882459654,89.04868384510767,False
2024-06-01,111.92022452903475,93.7074398320226,20.110309562312924,20.814757490809576,1514.6308479777836,16.163400160039263,5.392518527187045,112.47447257339766,48.626172375171585,94.15282799059617,False
2024-07-01,112.05089406212515,100.01421389822316,23.016975306895667,17.82521925219735,1887.7679330587453,18.874996457801316,5.004171983703638,111.71008198721553,40.4190712170874,92.71926899791337,False
2024-08-01,110.36330090714345,102.80498336022401,19.19827687423552,17.275743130364535,2122.0757770132477,20.641759841325882,5.2912304120179465,112.3270507696009,45.3234369924668,91.86160471457092,False
2024-09-01,108.97670932077729,95.12458461404965,21.3361929922567,23.131328526731263,2537.639518215077,26.677010244103332,4.653720327808902,112.15655941512786,37.742778506291934,91.48422686602142,False
2024-10-01,110.79761102422593,97.88167799967157,20.65472084473434,21.093811699657202,2938.033441976262,30.01617362941122,4.191004327221918,112.62037389079951,45.90536677410711,94.51912522429242,False
2024-11-01,110.59066594988226,120.10598010615782,24.0601126634296,13.894499817140325,2652.5740172879955,22.085278476088124,5.199612682886375,112.91588455468545,49.05837248046541,94.73791088754916,False
2024-12-01,106.93422569840874,139.71082862653643,17.842477285269496,18.5075743545036,1636.4993265160374,11.713475201629459,5.302258666905177,111.98035208131836,56.49802359867028,92.2723575020406,False
2025-01-01,109.67294340219135,146.83775787548075,19.67376264744325,16.59843150467356,484.3900778440661,3.2988114559392256,6.507238171678961,112.23936543987836,56.21891123383398,94.88368693179872,False
2025-02-01,107.31123560126339,135.88865567345078,20.124107819720084,16.823526765801923,0.0,0.0,6.566811911380722,113.04294353753706,58.3181795678035,96.11092001198698,False
2025-03-01,108.96940285097449,122.67051458555777,21.577445582798,17.28509277975496,0.0,0.0,7.1353931319345705,113.36938873123242,58.44435168022504,92.28828433105215,False
2025-04-01,109.90067295697544,97.07938971369803,21.948036917150418,18.80926253647682,384.6384972983219,3.96210254754052,6.558151420587943,114.44141235377212,51.77698787555782,92.54409005064994,False
2025-05-01,112.84209344080782,84.5881298332881,21.68074086138128,18.445644437815805,1260.5113691314332,14.901752428097568,5.180761093471078,114.32925692456601,55.767863408303235,87.8194696935,False
2025-06-01,106.60261560511267,93.68144200080808,23.75180810922455,16.026802727200664,1648.1465772605711,17.59309573016985,5.440951953533023,115.41877581968075,46.88708028904087,90.73541477548324,False
2025-07-01,109.6957627947741,106.41766727566642,22.19770597054867,16.460558958512188,1749.7675383529095,16.442453430409046,4.887520659229759,115.63421918516622,42.744295573494895,92.56248470323031,False
2025-08-01,111.6037091393445,103.85768731392336,18.135727082967588,14.434822342689888,1989.8942149409645,19.15981634490137,5.286509520254496,115.25005772819381,40.80385268333901,93.48625783640202,False
2025-09-01,111.76721990398309,91.90852544883774,17.794239244980893,18.53204196257912,2585.6550485953253,28.132918420442607,4.496158666241085,115.72755938028925,42.63325385709501,90.8941571757748,False
2025-10-01,112.2721058651078,98.5299630751158,19.68203838786543,19.278268435942778,3011.6614750850777,30.565945435188002,4.193150405040461,116.74629002806816,45.170611995958645,93.39774760009507,False
2025-11-01,109.39722546224795,123.04454074470901,19.706702026352232,20.511166802803835,2602.2420166112456,21.148780765579342,5.168647422674414,117.06261817892667,51.03070629948301,91.33139376799411,False
2025-12-01,111.05111992805988,144.1593394637866,19.891510598744986,20.76076669003429,1575.8872110037169,10.931565147741162,5.92729877545503,117.39962576182761,54.973754546079924,94.84194403098076,False
2026-01-01,110.70650336906418,151.30776183370133,22.98130100906183,18.924836344025362,317.2481985999648,2.096708025782871,6.566833106071158,117.68311152341822,56.79518256793542,95.78812268650515,False
2026-02-01,113.88545673712679,136.5344649002784,19.48707763772809,17.879975379314,0.0,0.0,6.790063041951163,116.8874355107462,59.6081913385682,92.37456032638205,False
2026-03-01,111.67318641592662,123.27720220703485,23.10692516283349,23.171684056329376,0.0,0.0,6.821551017795433,118.07084108629206,61.30508762951542,95.50400507036261,False
2026-04-01,112.14014870241253,102.7754043761217,23.189290778938602,16.792665684174917,280.94232978872515,2.733556063283151,6.366487539590601,119.20592044786673,55.196300434106156,92.44538116997083,False
2026-05-01,112.62899182119311,90.49910120535938,20.86484745676632,15.897858661802086,966.9689388795705,10.684845771952332,5.898545186913514,120.15887613852614,52.76001811781389,89.56787727190125,False
2026-06-01,110.30191188233715,95.56378057086813,19.71587713096049,17.759724031148522,1409.112878223641,14.745260911676384,5.0407960006147094,120.60640262896507,46.59338822834884,92.44839118490728,True
2026-07-01,113.54481883942573,109.75922947959664,23.479187687606526,19.124688613987402,1526.466148378343,13.907405833803715,4.765909867558843,120.89678659644561,45.67693843659935,91.14114557733708,True
2026-08-01,110.98441940531265,109.9418963297194,19.04093444252834,21.5281104847399,1558.7843637217338,14.178256113091662,5.592120269743442,120.98612738837468,40.48099833097508,91.41905188426074,True
2026-09-01,113.29787900520621,96.91184502442633,21.796167760521914,17.73619177493473,2050.3653831451306,21.15701525059545,5.050132105998685,121.99502437858891,41.971364851937956,89.56116100125556,True
2026-10-01,111.9033001338227,102.46939905473522,21.366919226613085,15.349102736276036,2342.8163165968426,22.863570375243444,4.724215128642915,122.64246028487871,44.64944890491654,91.46514879930749,True
2026-11-01,115.25423851618451,128.44668579269378,23.49879365514282,20.245092983080905,1947.0428983015645,15.158373968823062,5.180386410705495,122.3199364963978,53.00276732898844,90.26635651125187,True
2026-12-01,113.39892215665533,148.76724175488056,21.546418341260214,17.780396708457452,850.6249907565821,5.717824574297963,6.516734076232811,122.33821565987199,54.61100952886731,95.44577220644517,True
2027-01-01,116.66528791246688,155.3372894054939,20.843993543427924,16.49643355406873,0.0,0.0,6.574735939590933,122.75699307610411,60.23858496726567,98.0,True
2027-02-01,109.70636012334288,147.24573920339415,22.99475326380935,16.82148545385977,0.0,0.0,6.55034182788943,122.73331836340758,56.573385017126476,94.06351501907989,True
2027-03-01,115.82521950413839,127.19672915947655,20.009412858013274,18.99238307808068,0.0,0.0,6.452463185598725,123.32511935308061,57.471034427188975,90.1066621301045,True
2027-04-01,114.98293386497345,103.2264634386101,21.96979640368711,15.043301206489481,352.6941127909008,3.416702471848722,6.599084824857151,124.56858879607951,57.45110584775587,91.28740721396073,True
2027-05-01,114.02871096316049,90.10791893777954,21.076093474906315,21.78689352444674,1094.2386655777104,12.143645957835222,5.150608013370695,125.81777617472032,50.54289788573612,91.12437457402565,True
